gene_symbols,highly_variable,means,dispersions,dispersions_norm,mean,std
ENSG00000273962,1,0.00033049,6.054701,4.0999146,1.94987e-05,0.0074837306
ENSG00000273973,1,0.00017140867,3.5169678,1.2621673,3.716924e-05,0.008722216
ENSG00000274021,1,0.09783685,3.895435,1.6853776,0.014997268,0.19591883
ENSG00000274177,1,0.012087196,3.680769,1.4453332,0.0018313689,0.07048459
ENSG00000274387,1,0.009392433,3.5565946,1.3064791,0.0015529318,0.062616326
ENSG00000274576,1,0.078859165,8.031721,6.31066,0.0027814468,0.08799194
ENSG00000274641,1,0.007999929,3.7562854,1.5297774,0.0016354764,0.057890262
ENSG00000274752,1,1.5218543,8.475886,2.5086892,0.02022806,0.30682492
ENSG00000275063,1,0.042597305,7.2475657,5.4338007,0.003744754,0.09748934
ENSG00000275120,1,0.06634233,3.409238,1.1417018,0.018039146,0.1796958
ENSG00000275152,1,0.00043480867,3.763573,1.5379266,6.8502755e-05,0.012937885
ENSG00000275158,1,0.4748363,8.370228,8.152834,0.0044222213,0.13923742
ENSG00000275186,1,1.7307822e-05,3.6137874,1.3704332,2.0637688e-06,0.0024894332
ENSG00000275243,1,0.099272475,8.318251,6.631064,0.00085538876,0.058573987
ENSG00000275302,1,1.4717249,5.7553935,1.5609403,0.33973095,0.8962712
ENSG00000275454,1,0.23809636,3.9402184,1.7354552,0.034826566,0.30827403
ENSG00000275552,1,0.0017627183,3.6777716,1.4419816,0.00033814498,0.027166326
ENSG00000275557,1,5.665931e-05,4.14762,1.9673762,1.2801297e-05,0.0045270086
ENSG00000275713,1,0.02796908,3.4647944,1.203826,0.0066440036,0.11301387
ENSG00000275719,1,0.02402334,3.6805806,1.4451226,0.0037902766,0.100317776
ENSG00000275743,1,1.0905505,8.506105,5.3655734,0.014856423,0.24359182
ENSG00000275791,1,1.390074,8.508744,3.280196,0.018239709,0.2902887
ENSG00000275807,1,0.09547652,4.0958834,1.9095229,0.012532198,0.18790773
ENSG00000275896,1,0.0029276006,4.033208,1.8394378,0.00044598515,0.0333523
ENSG00000276043,1,0.108738065,3.7758906,1.5517005,0.01839646,0.21070239
ENSG00000276070,1,1.0608482,6.8143873,3.752963,0.09450394,0.50763947
ENSG00000276085,1,0.6027634,5.531114,2.9252193,0.075806394,0.44430095
ENSG00000276292,1,4.6499747e-05,4.2135725,2.0411253,7.5977823e-06,0.0038255705
ENSG00000276405,1,0.84683776,8.459142,6.0341682,0.008972611,0.1979664
ENSG00000276557,1,1.6348236,8.420103,2.4799824,0.025251955,0.33754155
ENSG00000276566,1,0.04401895,7.4533663,5.663932,0.003222308,0.08994724
ENSG00000276597,1,0.6880374,8.132809,5.687671,0.006910888,0.17902073
ENSG00000276627,1,1.0816837e-05,3.6501675,1.411114,1.6249509e-06,0.0019198391
ENSG00000276775,1,0.05501946,7.9308834,6.1979017,0.0021703225,0.07949589
ENSG00000276819,1,0.9412539,8.3668,5.2327824,0.010152489,0.21259595
ENSG00000276851,1,0.00021114989,3.4292426,1.1640711,5.3142125e-05,0.0096210325
ENSG00000276953,1,1.3421371,8.3308935,3.1691422,0.017306348,0.28314805
ENSG00000277089,1,0.12466491,3.9549282,1.7519039,0.026416685,0.23187698
ENSG00000277173,1,2.7721848e-05,3.78967,1.5671088,2.9830394e-06,0.0031580576
ENSG00000277299,1,0.0049079238,3.4995968,1.2427428,0.0009039042,0.046428453
ENSG00000277368,1,0.06265428,3.760182,1.5341346,0.013314665,0.16604427
ENSG00000277382,1,0.000104597115,3.724036,1.4937155,1.452939e-05,0.006409796
ENSG00000277501,1,0.017303519,3.974467,1.7737528,0.0023117145,0.07873795
ENSG00000277527,1,0.00046395478,3.4339685,1.1693558,0.00010415671,0.014280781
ENSG00000277597,1,0.10121684,4.016414,1.8206589,0.012259502,0.19137236
ENSG00000277632,1,0.87988365,4.8299904,2.1807737,0.18179433,0.6617882
ENSG00000277801,1,0.0089037,3.5619538,1.3124717,0.0012979642,0.06063106
ENSG00000277836,1,0.000346699,4.119711,1.9361676,9.177522e-05,0.011905069
ENSG00000277856,1,0.04876354,7.3937187,5.5972323,0.0035175867,0.09499567
ENSG00000277880,1,0.0013276868,6.6122885,4.72342,0.00012444213,0.015148484
ENSG00000277895,1,0.0061862688,3.5095825,1.2539091,0.0015577507,0.052721925
ENSG00000278030,1,2.219277,8.587758,2.923365,0.051621784,0.47900447
ENSG00000278156,1,0.012330218,3.5943465,1.348694,0.0028701473,0.0741785
ENSG00000278196,1,0.25041652,7.5577955,5.780707,0.0145123275,0.21007587
ENSG00000278263,1,0.00010298327,4.7153296,2.602201,1.6026464e-05,0.005517966
ENSG00000278473,1,0.0003852158,4.204248,2.0306983,0.00011803811,0.013063841
ENSG00000278621,1,0.02872009,3.6777878,1.4419996,0.005104154,0.109627046
ENSG00000278661,1,0.000693768,6.0367284,4.079817,0.00022366057,0.0154497605
ENSG00000278713,1,0.09097006,3.7446327,1.5167472,0.011545099,0.18970323
ENSG00000278769,1,0.0014116329,3.5024352,1.2459166,0.00023541694,0.024293754
ENSG00000278828,1,0.17138246,4.085496,1.8979075,0.027053654,0.26034477
ENSG00000278857,1,0.0031722474,5.5625896,3.549625,0.00069270976,0.033115752
ENSG00000278899,1,0.05217593,3.5979793,1.3527561,0.009779331,0.15125671
ENSG00000278921,1,0.0024248157,3.813574,1.5938389,0.00041595992,0.03129543
ENSG00000278996,1,0.3207845,4.8823237,3.1615496,0.03314837,0.3186131
ENSG00000279159,1,0.09336845,3.494603,1.2371585,0.019796686,0.20534997
ENSG00000279494,1,0.0011922662,3.7965503,1.5748025,0.00019061597,0.02133923
ENSG00000279529,1,0.061970234,3.858239,1.643784,0.022463664,0.18450773
ENSG00000279558,1,8.034589e-05,3.9726794,1.7717537,1.5103625e-05,0.005345018
ENSG00000279597,1,0.00043187122,3.6224425,1.3801113,7.813805e-05,0.013526937
ENSG00000279762,1,0.022014815,3.5150287,1.2599992,0.0053400835,0.1003284
ENSG00000280025,1,0.00010900335,3.9450119,1.7408153,1.4330433e-05,0.006275973
ENSG00000280026,1,8.622884e-05,4.2799745,2.1153777,6.6456364e-06,0.004989389
ENSG00000280080,1,0.0027155147,3.5475428,1.2963569,0.00049470994,0.03440766
ENSG00000280195,1,0.12522791,3.6469486,1.4075146,0.024686674,0.23662674
ENSG00000280273,1,0.024729472,3.7622032,1.5363948,0.0036359155,0.098789915
ENSG00000280350,1,0.0010639378,3.7276108,1.4977129,0.00017803565,0.020588804
ENSG00000280411,1,0.1785048,8.015133,6.2921104,0.005387623,0.12510823
ENSG00000280441,1,0.5445423,5.7172847,4.356401,0.06424597,0.43545985
ENSG00000280455,1,8.033542e-06,3.424262,1.1585019,1.1761565e-06,0.0017435795
ENSG00000280916,1,2.8715833e-05,3.5274668,1.2739077,3.7256093e-06,0.0033518388
ENSG00000281248,1,0.0129315015,3.436637,1.1723397,0.002397234,0.07502575
ENSG00000281371,1,0.0028346914,3.4532242,1.190888,0.0005801927,0.03516768
ENSG00000281376,1,0.04236115,3.5443518,1.2927887,0.0071517644,0.13511826
ENSG00000281383,1,0.057236623,3.8266122,1.6084183,0.008124207,0.15353169
ENSG00000281958,1,0.023445938,4.697642,2.5824223,0.0021323916,0.08093123
ENSG00000281990,1,0.0076150177,7.265847,5.454244,0.0004998194,0.036704645
ENSG00000282122,1,0.14795901,8.139439,6.4311123,0.0038789823,0.11354994
ENSG00000282133,1,0.024225576,4.8915677,2.799274,0.0018708239,0.07776703
ENSG00000282173,1,0.04710143,4.9455113,2.8595953,0.0035525449,0.109576836
ENSG00000282320,1,0.017770706,5.711486,3.716124,0.0012572464,0.06543029
ENSG00000282420,1,0.0051644696,5.1032186,3.0359466,0.000589625,0.037992842
ENSG00000282499,1,0.8620756,8.322188,5.888752,0.008832194,0.19933464
ENSG00000282600,1,0.0020069345,4.953443,2.8684645,0.00039824593,0.026148181
ENSG00000282639,1,0.032180976,7.89642,6.1593637,0.0011497969,0.056801874
ENSG00000282651,1,0.12727004,8.137996,6.4294987,0.0046065967,0.11761469
ENSG00000282780,1,0.106089234,4.943228,2.8570414,0.007911262,0.16502208
ENSG00000282933,1,0.13655747,3.9749944,1.7743425,0.015811803,0.22397432
ENSG00000282939,1,2.3288662,8.644812,2.9570668,0.053300068,0.4989077
ENSG00000283063,1,1.7479632,8.456618,2.4987738,0.027096424,0.35484746
ENSG00000283138,1,0.016737102,3.442316,1.1786903,0.0042480724,0.08782369
ENSG00000283504,1,0.00016545595,3.4819927,1.2230575,5.8379756e-05,0.007980516
ENSG00000283526,1,0.0074668615,3.6118667,1.3682853,0.0012602218,0.05544466
ENSG00000283629,1,0.010779631,3.6584074,1.4203281,0.0022579592,0.067912474
ENSG00000283706,1,0.0028842182,3.5873165,1.3408328,0.00048634305,0.035165083
ENSG00000283828,1,0.0018524409,3.498501,1.2415174,0.0004152662,0.028291333
ENSG00000283849,1,0.026993716,3.407534,1.139796,0.00748424,0.11349337
ENSG00000283914,1,0.00015089351,3.4893072,1.2312367,2.6251899e-05,0.007993274
ENSG00000283973,1,0.0009754915,3.4820466,1.2231176,0.00015225558,0.02030653
ENSG00000284237,1,0.00027689544,3.405745,1.1377957,7.702554e-05,0.011254029
ENSG00000284395,1,0.00019324735,3.7979932,1.576416,3.679545e-05,0.008701401
ENSG00000284479,1,9.958971e-05,3.985164,1.7857141,1.8484703e-05,0.0060943323
ENSG00000284526,1,0.039027493,3.4463441,1.1831946,0.0074055875,0.13054496
ENSG00000284730,1,0.0014366076,3.7732048,1.548697,0.00020256419,0.023472922
ENSG00000285165,1,0.023549085,3.520793,1.2664447,0.00499814,0.10095212
ENSG00000285169,1,5.7144418e-05,3.6327043,1.3915863,1.6959695e-05,0.004700326
ENSG00000285190,1,0.21406502,3.886313,1.6751771,0.03752669,0.3018871
ENSG00000285486,1,0.00019870762,3.5735166,1.3254015,6.1778635e-05,0.009274754
ENSG00000285518,1,0.0043930016,3.4844153,1.2257665,0.0007050261,0.04314514
ENSG00000285584,1,0.00021575854,3.5804603,1.3331661,3.5138888e-05,0.009249584
ENSG00000285588,1,0.0008994581,3.5095036,1.2538208,0.00019258504,0.019544512
ENSG00000285636,1,0.00013734044,3.6016185,1.3568257,2.2425133e-05,0.007549695
ENSG00000285639,1,0.038164623,3.6588326,1.4208035,0.0082974,0.12915857
ENSG00000285648,1,0.00019188374,3.5242462,1.2703062,4.1214378e-05,0.008931708
ENSG00000285649,1,0.018323245,3.561431,1.3118869,0.002823355,0.0879288
ENSG00000285695,1,1.533328e-05,3.6742816,1.4380789,3.3507438e-06,0.0022797764
ENSG00000285717,1,0.0007998065,3.6086152,1.3646495,0.00015944715,0.018299049
ENSG00000285718,1,0.00096926343,3.8577523,1.6432399,0.00024477651,0.019731449
ENSG00000285788,1,5.1008603e-05,3.4634507,1.2023233,9.310203e-06,0.0046995697
ENSG00000285813,1,0.00061896525,3.411717,1.1444737,0.000109675166,0.016582951
ENSG00000285848,1,0.008252013,3.5276613,1.2741252,0.0016045357,0.05903647
ENSG00000285858,1,3.4889777e-05,3.459981,1.1984434,5.959129e-06,0.0036803775
ENSG00000285871,1,0.0011405504,3.453601,1.1913092,0.00021104643,0.022440888
ENSG00000285898,1,6.804544e-05,3.6059303,1.361647,1.7972196e-05,0.005240227
ENSG00000285918,1,4.488968e-05,4.1582284,1.9792387,7.794846e-06,0.0039720675
ENSG00000285935,1,1.5827341e-05,3.765717,1.5403241,2.285985e-06,0.002393693
ENSG00000285940,1,9.2376125e-05,3.8623202,1.6483479,2.7641361e-05,0.0059878114
ENSG00000285969,1,7.126828e-05,3.7834153,1.5601146,1.2142675e-05,0.005138754
ENSG00000286003,1,0.0007749831,3.5572956,1.3072628,0.0001649711,0.018215472
ENSG00000286016,1,0.0017595994,3.4178967,1.1513839,0.00045051202,0.0279111
ENSG00000286020,1,0.03351057,3.5672576,1.3184026,0.0059738993,0.119377606
ENSG00000286067,1,0.031970907,3.5941164,1.3484365,0.005355601,0.115449846
ENSG00000286076,1,0.05186943,3.5008073,1.2440963,0.010823385,0.15153207
ENSG00000286078,1,0.007571828,3.4729285,1.2129219,0.0013790887,0.057112135
ENSG00000286106,1,0.004843823,3.4762352,1.2166191,0.001498198,0.04691814
ENSG00000286108,1,0.00029370148,3.4802055,1.221059,5.8087786e-05,0.011383716
ENSG00000286158,1,0.0001325976,3.5906904,1.3446054,2.0619866e-05,0.0073167393
ENSG00000286212,1,0.0018056608,3.9086957,1.7002058,0.0003733225,0.027535453
ENSG00000286253,1,1.8343566e-05,3.663743,1.4262944,3.8570197e-06,0.0025596877
ENSG00000286262,1,0.0010013535,3.747624,1.5200919,0.00019304531,0.019798161
ENSG00000286264,1,0.028876863,3.8678274,1.6545062,0.009547274,0.11594388
ENSG00000286276,1,0.0044215135,3.5147402,1.2596763,0.000674004,0.042970836
ENSG00000286316,1,0.0029611015,3.5484922,1.2974186,0.00062145275,0.03580442
ENSG00000286348,1,3.0387797e-05,3.4128842,1.1457788,8.8109555e-06,0.0034758104
ENSG00000286403,1,4.5737772e-05,3.7522035,1.5252128,6.6816815e-06,0.00415406
ENSG00000286424,1,0.00066840823,3.6593578,1.4213909,0.00010939849,0.016410908
ENSG00000286430,1,0.0007841461,3.4272742,1.1618701,0.00017415891,0.018868396
ENSG00000286435,1,0.0028253663,3.675915,1.4399055,0.00041167185,0.033223733
ENSG00000286439,1,0.00019065091,3.547896,1.296752,2.9904759e-05,0.008804163
ENSG00000286444,1,0.042130392,3.821185,1.6023496,0.007618815,0.1314768
ENSG00000286457,1,0.0076805823,3.5867012,1.3401446,0.0011245229,0.0554125
ENSG00000286480,1,0.054791767,3.6377463,1.3972244,0.010960581,0.1532924
ENSG00000286495,1,0.0039771623,4.047523,1.8554454,0.0005817743,0.03830457
ENSG00000286522,1,0.010527454,3.5748944,1.3269421,0.0031021629,0.07161623
ENSG00000286539,1,0.00014622688,3.8938348,1.683588,2.1790322e-05,0.007455044
ENSG00000286550,1,0.011044172,3.4801185,1.2209618,0.0019825294,0.06839885
ENSG00000286555,1,0.0034916878,3.5407114,1.2887181,0.0007057128,0.0390857
ENSG00000286588,1,0.0088435095,3.5618036,1.3123038,0.0013723173,0.060607433
ENSG00000286618,1,8.218928e-05,4.2024894,2.028732,1.7075585e-05,0.005500586
ENSG00000286627,1,0.00015665023,3.513159,1.2579082,2.0691443e-05,0.007929116
ENSG00000286633,1,0.0043301648,3.430432,1.1654012,0.000910171,0.044071972
ENSG00000286638,1,0.0068396195,3.4435916,1.1801164,0.0013014624,0.054240804
ENSG00000286643,1,0.0015600404,3.5769603,1.3292522,0.00031458907,0.025376
ENSG00000286654,1,0.0013519307,3.498181,1.2411598,0.0002373118,0.023915173
ENSG00000286672,1,0.0006559496,3.4112968,1.1440037,0.00015704871,0.017215043
ENSG00000286678,1,1.6407334e-05,3.6023161,1.3576057,2.680575e-06,0.0025240486
ENSG00000286690,1,0.0018849961,3.689936,1.4555839,0.00026158724,0.027135992
ENSG00000286788,1,0.00019846037,3.4908845,1.2330006,4.2365697e-05,0.0089063505
ENSG00000286812,1,0.00081684795,3.435719,1.1713133,0.00019333365,0.019075517
ENSG00000286834,1,0.0045254324,3.5173333,1.262576,0.0009581482,0.04355157
ENSG00000286848,1,0.013001934,5.433813,3.4056242,0.0025362915,0.0670829
ENSG00000286857,1,0.00071334024,3.5411787,1.2892405,0.00011537531,0.01716767
ENSG00000286864,1,0.029359732,3.4979804,1.2409353,0.0058541256,0.11269102
ENSG00000286877,1,0.00019080624,3.5306232,1.2774371,4.927246e-05,0.009283579
ENSG00000286943,1,0.004565956,3.4161706,1.1494539,0.0009061885,0.044804137
ENSG00000286944,1,5.3955686e-05,3.9222043,1.7153114,1.156832e-05,0.0044411607
ENSG00000286950,1,0.03394428,3.9031804,1.6940385,0.0039307238,0.11107409
ENSG00000286983,1,3.804729e-05,4.5200872,2.3838768,5.3773924e-06,0.003164162
ENSG00000286999,1,0.0040422026,3.5680296,1.319266,0.0006578626,0.041415058
ENSG00000287018,1,0.00050942355,3.4443822,1.1810006,9.06242e-05,0.01478912
ENSG00000287036,1,9.6611075e-06,3.6029332,1.3582956,1.271867e-06,0.0018504261
ENSG00000287037,1,0.0009576346,3.451483,1.1889408,0.0001973272,0.020872863
ENSG00000287047,1,6.5039734e-05,3.4822505,1.2233459,2.1574706e-05,0.004991258
ENSG00000287054,1,0.005598386,3.779755,1.5560217,0.0011053111,0.047620792
ENSG00000287120,1,1.3900507e-05,3.7437801,1.5157937,2.0347186e-06,0.0022254242
ENSG00000287121,1,0.0027601602,3.4125495,1.1454047,0.0005566594,0.034605395
ENSG00000287139,1,5.340249e-05,3.6217067,1.3792886,1.0584599e-05,0.0043371585
ENSG00000287141,1,8.386199e-05,3.462732,1.2015197,1.6097476e-05,0.0060150987
ENSG00000287155,1,0.0072720135,3.6704702,1.4338171,0.001253339,0.054669548
ENSG00000287161,1,8.126804e-05,4.583332,2.4545987,1.6889408e-05,0.0051827766
ENSG00000287174,1,2.2832035e-05,3.7899094,1.5673764,3.0519438e-06,0.0027664355
ENSG00000287182,1,0.0016077333,3.5596821,1.3099315,0.00030519674,0.026115052
ENSG00000287183,1,5.1349838e-05,3.6267073,1.3848805,1.4037187e-05,0.0044883606
ENSG00000287189,1,3.430822e-05,4.165356,1.9872092,2.920405e-06,0.0031489045
ENSG00000287201,1,0.001355274,3.8784735,1.6664108,0.00020754704,0.02311253
ENSG00000287218,1,0.008838883,3.6316016,1.3903533,0.0020560208,0.0627363
ENSG00000287257,1,2.1911519e-05,3.4651387,1.2042109,3.8288545e-06,0.0030158744
ENSG00000287315,1,0.0010456281,3.6036203,1.3590641,0.00020993005,0.021130428
ENSG00000287317,1,0.0005137106,3.4508994,1.1882882,8.426784e-05,0.014680362
ENSG00000287319,1,0.00031842,3.4189703,1.1525844,6.549111e-05,0.012121774
ENSG00000287330,1,0.008698773,3.477651,1.2182024,0.001582343,0.060902033
ENSG00000287336,1,0.00019293923,3.5688958,1.3202343,4.0641156e-05,0.009088747
ENSG00000287387,1,0.13159896,3.5424647,1.2906787,0.025212662,0.24237415
ENSG00000287400,1,0.008036055,3.6841352,1.4490976,0.0012312921,0.05615352
ENSG00000287405,1,0.0008632141,3.5396304,1.2875092,0.00013786422,0.019066826
ENSG00000287408,1,0.0031759518,3.520304,1.265898,0.00050013314,0.03681133
ENSG00000287434,1,0.00086428935,3.6027553,1.3580967,0.0001396717,0.018556109
ENSG00000287458,1,0.0034029053,3.4290574,1.163864,0.000607396,0.038249377
ENSG00000287466,1,0.003437451,3.5095234,1.253843,0.0005391523,0.03790723
ENSG00000287475,1,0.003123636,3.6655486,1.4283136,0.0005656795,0.035415918
ENSG00000287476,1,0.00016249486,3.505972,1.2498716,5.0413888e-05,0.0077855773
ENSG00000287477,1,3.061721e-05,3.6158383,1.3727264,8.085768e-06,0.0034390795
ENSG00000287510,1,0.15943398,3.751671,1.5246174,0.023145564,0.25624695
ENSG00000287518,1,0.0009523697,3.4620256,1.2007298,0.00018220424,0.020157728
ENSG00000287535,1,0.0011618143,3.7740357,1.549626,0.0003003905,0.022861086
ENSG00000287581,1,0.0005598305,3.6454325,1.4058193,0.00011312285,0.015909202
ENSG00000287626,1,0.007295268,3.464119,1.2030708,0.0013805515,0.05588858
ENSG00000287629,1,0.0025664542,3.409787,1.1423154,0.0004322507,0.03329297
ENSG00000287630,1,0.00049339683,3.7626183,1.536859,7.9069185e-05,0.0137568135
ENSG00000287631,1,0.019931423,3.449337,1.1865413,0.0033677942,0.09260588
ENSG00000287644,1,0.062805966,3.4638722,1.2027948,0.017234068,0.17168619
ENSG00000287650,1,0.00047447302,3.5259974,1.2722644,7.128853e-05,0.01406263
ENSG00000287652,1,2.7373397e-05,3.6156793,1.3725486,4.877898e-06,0.0032888225
ENSG00000287677,1,1.5489772e-05,3.5611367,1.3115579,3.6702052e-06,0.0023761804
ENSG00000287678,1,0.0010273629,3.679845,1.4443002,0.00014702781,0.020342994
ENSG00000287714,1,0.0059099486,3.5462675,1.2949309,0.0012277887,0.05089927
ENSG00000287715,1,2.1918702e-05,3.8180375,1.59883,2.9645812e-06,0.0028024183
ENSG00000287740,1,0.00013503926,3.7260466,1.4959638,1.997635e-05,0.007355875
ENSG00000287741,1,0.00038202445,3.8648655,1.6511941,7.945114e-05,0.012748232
ENSG00000287758,1,1.0039517e-05,3.4673107,1.2066398,1.8995133e-06,0.0019089627
ENSG00000287761,1,8.703636e-06,3.5620759,1.3126082,1.0388081e-06,0.0017736051
ENSG00000287767,1,0.0041511855,3.6749327,1.4388071,0.0007714991,0.041742597
ENSG00000287789,1,0.0062102093,3.4361537,1.1717993,0.0012374677,0.052099105
ENSG00000287795,1,0.0011301658,3.8081949,1.5878236,0.00026238977,0.021393666
ENSG00000287814,1,0.00019611206,3.7106981,1.4788009,6.409048e-05,0.00856787
ENSG00000287820,1,6.3432526e-05,3.5127532,1.2574545,1.9992505e-05,0.005087616
ENSG00000287840,1,7.354763e-05,3.7178862,1.4868386,9.6827525e-06,0.0052162074
ENSG00000287866,1,0.0006421376,3.5799634,1.3326105,0.00013573411,0.016643312
ENSG00000287872,1,0.00048135326,3.5940158,1.3483242,7.019609e-05,0.013805461
ENSG00000287878,1,0.016217424,3.4905741,1.2326534,0.0032156478,0.084228665
ENSG00000287884,1,0.0006109156,3.5945165,1.3488841,0.00010464596,0.016053306
ENSG00000287920,1,0.0113350805,3.44755,1.1845429,0.0019029232,0.06959207
ENSG00000287926,1,0.00054668466,3.5479205,1.2967794,0.00010993549,0.015119137
ENSG00000287931,1,0.014587475,3.6376915,1.3971633,0.00293231,0.07901254
ENSG00000287950,1,0.029164439,3.5725915,1.324367,0.005422344,0.11105687
ENSG00000287952,1,0.0067027346,3.4766824,1.2171193,0.0011647975,0.05452137
ENSG00000287974,1,1.3134329e-05,3.7271125,1.4971558,1.8907617e-06,0.0021510941
ENSG00000287990,1,5.9577702e-05,3.4875407,1.2292613,1.5617516e-05,0.004979788
ENSG00000287991,1,0.00080910255,3.4820244,1.2230932,0.00012911888,0.018569764
ENSG00000288012,1,0.1642182,3.5060952,1.2500093,0.037699312,0.27806896
ENSG00000288021,1,9.5196585e-05,3.8721914,1.6593859,2.7837172e-05,0.0060898815
ENSG00000288047,1,5.9900616e-05,4.096986,1.9107561,9.70701e-06,0.0043797283
ENSG00000288050,1,0.0028910881,3.693715,1.4598101,0.00050665747,0.034092788
ENSG00000288076,1,0.0014410439,3.4460878,1.1829078,0.00024652018,0.02481788
ENSG00000288077,1,0.00015637167,3.4978797,1.2408226,2.3706458e-05,0.008119703
ENSG00000288078,1,6.0557493e-05,3.9420195,1.7374692,8.779234e-06,0.004537978
ENSG00000288091,1,0.0005654506,3.7855744,1.5625291,7.880897e-05,0.014295636
ENSG00000288528,1,0.10606404,3.6408863,1.4007356,0.029569766,0.21934313
ENSG00000288545,1,0.047623735,3.644779,1.4050885,0.008743696,0.142112
ENSG00000288559,1,0.0014937638,3.415094,1.1482499,0.0004318057,0.026705835
ENSG00000288577,1,0.0023884743,3.4962854,1.2390399,0.0005948382,0.03318488
ENSG00000288700,1,0.054210458,3.7729733,1.5484381,0.0083586695,0.14684726
ENSG00000288730,1,0.06140456,5.534538,3.5182571,0.009809783,0.14915119
ENSG00000288758,1,0.029181425,3.782318,1.5588876,0.0042442027,0.107984774
ENSG00000288861,1,0.06824164,3.9500732,1.746475,0.022744665,0.19654001
ENSG00000288868,1,0.05642929,3.8852491,1.6739874,0.008385151,0.1470439
ENSG00000288869,1,0.08759119,3.6099753,1.3661705,0.014086943,0.19323683
ENSG00000288882,1,0.1053237,3.6071863,1.3630515,0.016913392,0.21234131
ENSG00000288934,1,0.0860301,3.9031882,1.6940472,0.016290767,0.18844505
ENSG00000288941,1,4.1205556e-05,4.0447288,1.8523209,6.6040625e-06,0.0037211396
ENSG00000288958,1,4.2634176e-05,3.7090333,1.4769391,7.772021e-06,0.00425156
ENSG00000288997,1,0.0017271759,3.752901,1.5259929,0.00024350049,0.02600417
ENSG00000289090,1,2.8618084e-05,3.4363477,1.1720164,6.1692936e-06,0.0033805557
ENSG00000289120,1,0.02081514,4.640081,2.5180564,0.0048518158,0.095845476
ENSG00000289124,1,0.026681993,3.9443915,1.7401216,0.0030147342,0.09800288
ENSG00000289172,1,0.004223864,3.447796,1.1848183,0.00073311303,0.042897377
ENSG00000289176,1,0.025759708,3.431361,1.16644,0.0044736867,0.106529646
ENSG00000289188,1,0.00028908288,3.4465547,1.18343,5.176491e-05,0.010998747
ENSG00000289262,1,0.0015118065,3.460444,1.1989611,0.0003411705,0.025729625
ENSG00000289296,1,0.04662747,3.4048193,1.1367606,0.01009204,0.14544953
ENSG00000289327,1,0.0069352873,3.6528788,1.4141458,0.0010810015,0.053203158
ENSG00000289332,1,0.0010600592,3.5161831,1.26129,0.0001834768,0.021134207
ENSG00000289366,1,0.10219677,4.0988135,1.9127996,0.019503104,0.2054155
ENSG00000289397,1,0.062066946,3.518079,1.26341,0.011660183,0.16633701
ENSG00000289402,1,6.115274e-05,3.4949417,1.2375373,1.0223767e-05,0.004955121
ENSG00000289442,1,6.15753e-05,3.5086112,1.2528228,1.9308072e-05,0.004814293
ENSG00000289463,1,0.045824427,3.4233193,1.1574478,0.009943081,0.14186966
ENSG00000289474,1,0.22528593,3.4478023,1.1848252,0.06481331,0.3315977
ENSG00000289495,1,0.031978264,6.5971875,4.7065344,0.0012528009,0.05932912
ENSG00000289536,1,0.013213224,6.4919987,4.5889096,0.0020978036,0.06348424
ENSG00000289541,1,0.011075881,3.4388406,1.1748039,0.0027866717,0.071084276
ENSG00000289548,1,0.019937234,3.40628,1.138394,0.0034896587,0.09408799
ENSG00000289599,1,0.00014095879,3.8051424,1.5844102,5.6537203e-05,0.007412966
ENSG00000289609,1,0.0022384666,3.6669154,1.429842,0.00040911735,0.030497996
ENSG00000289621,1,0.10539372,3.6259477,1.3840309,0.016831743,0.21210124
ENSG00000289629,1,0.02177439,3.5089042,1.2531506,0.003783085,0.09552331
ENSG00000289740,1,3.0564604,6.149651,3.4619353,0.84398437,1.4991013
ENSG00000289746,1,0.03425768,5.7607193,3.7711778,0.008941038,0.118117444
ENSG00000289832,1,0.0021211745,3.4224997,1.1565311,0.0004767899,0.030838376
ENSG00000289902,1,1.1610202e-05,3.6756465,1.4396054,1.6628005e-06,0.002027906
ENSG00000289924,1,0.0010928182,3.4350162,1.1705272,0.00021303646,0.022442171
ENSG00000289932,1,0.00081678096,3.509292,1.2535841,0.00022405655,0.01891172
ENSG00000289934,1,0.00011653243,3.423944,1.1581461,2.3106133e-05,0.00715655
ENSG00000289945,1,3.5387206e-05,3.62886,1.3872876,8.508251e-06,0.003926835
ENSG00000289950,1,0.012138452,3.751156,1.5240417,0.0020124863,0.06994981
ENSG00000289955,1,0.0011428504,4.0324063,1.838542,0.00012722057,0.019681308
ENSG00000290010,1,0.0029862104,5.4646864,3.4401476,0.00042002872,0.029640442
ENSG00000290013,1,0.057759028,3.41,1.1425538,0.014819158,0.16544318
ENSG00000290019,1,0.011059802,3.5725749,1.3243483,0.00165645,0.067137375
ENSG00000290037,1,1.1830216e-05,3.4777431,1.2183056,1.9075471e-06,0.0021937033
ENSG00000290038,1,0.0017027167,5.5540695,3.540098,0.0002170672,0.021461723
ENSG00000290050,1,0.0018171554,3.58497,1.338209,0.00030081402,0.02754258
ENSG00000290080,1,3.2601503e-05,3.6600332,1.4221461,6.6456114e-06,0.0034714255
ENSG00000290090,1,0.022869457,3.7499766,1.5227228,0.0030860703,0.093639076
ENSG00000290104,1,0.10769934,5.421045,3.391347,0.019586116,0.2008972
ENSG00000290116,1,8.1738894e-05,4.3337917,2.1755571,1.42245435e-05,0.0056618503
